
=== A new 24 hour measurement started at: 2023-02-27 21:18:01===
=== 24h Measurement finished at: 2023-02-27 23:59:56 with power use: 0.00 Wh ===
=== A new 24 hour measurement started at: 2023-02-27 23:59:58===
=== 24h Measurement finished at: 2023-02-28 23:59:56 with power use: 25.08 Wh ===
=== A new 24 hour measurement started at: 2023-02-28 23:59:58===
=== 24h Measurement finished at: 2023-03-01 23:59:55 with power use: 2404.65 Wh ===
=== A new 24 hour measurement started at: 2023-03-01 23:59:57===
=== A new 24 hour measurement started at: 2023-03-02 13:39:28===
=== 24h Measurement finished at: 2023-03-02 23:59:56 with power use: 982.42 Wh ===
=== A new 24 hour measurement started at: 2023-03-02 23:59:58===
=== 24h Measurement finished at: 2023-03-03 23:59:55 with power use: 0.00 Wh ===
=== A new 24 hour measurement started at: 2023-03-03 23:59:57===
=== 24h Measurement finished at: 2023-03-05 23:59:55 with power use: 1957.15 Wh ===
=== A new 24 hour measurement started at: 2023-03-05 23:59:58===
=== Measurement finished at: 2023-03-06 18:19:30 Streak duration was 9 seconds with power use: 0.00 Wh ===
2023-03-06 18:19:41	1678126781	0.35	0.309	0.371	0.287	5
2023-03-06 18:19:42	1678126782	0.35	0.309	0.371	0.287	5
2023-03-06 18:19:43	1678126783	0.35	0.309	0.371	0.287	5
2023-03-06 18:19:44	1678126785	0.35	0.309	0.371	0.287	5
2023-03-06 18:19:45	1678126786	0.35	0.309	0.371	0.287	5
2023-03-06 18:19:46	1678126787	0.33	0.309	0.371	0.287	5
2023-03-06 18:19:47	1678126788	0.30	0.309	0.371	0.287	5
2023-03-06 18:19:48	1678126789	0.30	0.309	0.371	0.287	5
2023-03-06 18:19:49	1678126790	0.30	0.309	0.371	0.287	5
2023-03-06 18:19:50	1678126791	0.31	0.309	0.371	0.287	5
2023-03-06 18:19:51	1678126792	0.33	0.309	0.371	0.287	5
2023-03-06 18:19:52	1678126793	0.33	0.309	0.371	0.287	5
2023-03-06 18:19:53	1678126794	0.33	0.309	0.371	0.287	5
2023-03-06 18:19:54	1678126795	0.40	0.309	0.371	0.287	5
2023-03-06 18:19:55	1678126796	0.43	0.309	0.371	0.287	5
2023-03-06 18:19:56	1678126797	0.43	0.309	0.371	0.287	5
2023-03-06 18:19:57	1678126798	0.43	0.309	0.371	0.287	5
2023-03-06 18:19:58	1678126799	0.38	0.309	0.371	0.287	5
2023-03-06 18:19:59	1678126800	0.38	0.228	0.309	0.371	5
2023-03-06 18:20:00	1678126801	0.37	0.228	0.309	0.371	5
2023-03-06 18:20:01	1678126802	0.37	0.228	0.309	0.371	5
2023-03-06 18:20:02	1678126803	0.37	0.228	0.309	0.371	5
2023-03-06 18:20:03	1678126804	0.38	0.228	0.309	0.371	5
2023-03-06 18:20:05	1678126805	0.38	0.228	0.309	0.371	5
2023-03-06 18:20:06	1678126806	0.38	0.228	0.309	0.371	5
2023-03-06 18:20:07	1678126807	0.38	0.228	0.309	0.371	5
2023-03-06 18:20:08	1678126808	0.34	0.228	0.309	0.371	5
2023-03-06 18:20:09	1678126809	0.34	0.228	0.309	0.371	5
2023-03-06 18:20:10	1678126810	0.33	0.228	0.309	0.371	5
2023-03-06 18:20:11	1678126811	0.37	0.228	0.309	0.371	5
2023-03-06 18:20:12	1678126812	0.37	0.228	0.309	0.371	5
2023-03-06 18:20:13	1678126814	0.45	0.228	0.309	0.371	5
2023-03-06 18:20:14	1678126815	0.45	0.228	0.309	0.371	5
2023-03-06 18:20:15	1678126816	0.45	0.228	0.309	0.371	5
2023-03-06 18:20:16	1678126817	0.45	0.228	0.309	0.371	5
2023-03-06 18:20:17	1678126818	0.32	0.228	0.309	0.371	5
2023-03-06 18:20:18	1678126819	0.32	0.228	0.309	0.371	5
2023-03-06 18:20:19	1678126820	0.30	0.228	0.309	0.371	5
2023-03-06 18:20:20	1678126821	0.30	0.228	0.309	0.371	5
2023-03-06 18:20:21	1678126822	0.30	0.228	0.309	0.371	5
2023-03-06 18:20:22	1678126823	0.30	0.228	0.309	0.371	5
2023-03-06 18:20:23	1678126824	0.30	0.228	0.309	0.371	5
2023-03-06 18:20:24	1678126825	0.30	0.228	0.309	0.371	5
2023-03-06 18:20:25	1678126826	0.30	0.228	0.309	0.371	5
2023-03-06 18:20:26	1678126827	0.30	0.228	0.309	0.371	5
2023-03-06 18:20:27	1678126828	0.33	0.228	0.309	0.371	5
2023-03-06 18:20:28	1678126829	0.33	0.228	0.309	0.371	5
2023-03-06 18:20:29	1678126830	0.33	0.228	0.309	0.371	5
2023-03-06 18:20:30	1678126831	0.33	0.228	0.309	0.371	5
2023-03-06 18:20:31	1678126832	0.33	0.228	0.309	0.371	5
